GuardRails || https://github.com/apps/guardrails || #security
Google's DeepMind AI Just Taught Itself To Walk || https://www.youtube.com/watch?v=gn4nRCC9TwQ || #ai
Quantum Computers Explained – Limits of Human Technology || https://www.youtube.com/watch?v=JhHMJCUmq28 || #hardware
The World's Most Powerful Laptop! || https://www.youtube.com/watch?v=k_GM1JA608Y || #hardware
1807 || What they won't teach you in calculus || https://www.youtube.com/watch?v=CfW845LNObM || #math || #til
1784 || Hour of Code - Bill Gates explains If statements || https://www.youtube.com/watch?v=m2Ux2PnJe6E || #notag || 20180924
1780 || A Beginner’s Guide To Quantum Computing || https://www.youtube.com/watch?v=JRIPV0dPAd4 || #notag || 20180923
1744 || Jeff Bezos 1997 Interview || https://www.youtube.com/watch?v=rWRbTnE1PEM || #notag || 20180921
1715 || Metasploit Framework || https://github.com/rapid7/metasploit-framework || #security #metasploit || 20200427
1684 || Anjana Vakil: Learning Functional Programming with JavaScript - JSUnconf 2016 || https://www.youtube.com/watch?v=e-5obm1G_FY || #javascript || 20191109
1661 || How to Choose a Password - Computerphile || https://www.youtube.com/watch?v=3NjQ9b3pgIg || #notag || #til
1640 || 3 years of Computer Science in 8 minutes || https://www.youtube.com/watch?v=ReVeUvwTGdU || #computerscience || 20181202
1629 || 5-Sided Square - Numberphile || https://www.youtube.com/watch?v=n7GYYerlQWs || #math || 20181202
1612 || Wireshark is the world’s foremost and widely-used network protocol analyzer || https://www.wireshark.org/ || #security #sniffer #wireshark || 20200509
1588 || The Code: Story of Linux documentary (MULTiSUB) || https://www.youtube.com/watch?v=XMm0HsmOTFI || #linux || 20191109
1583 || We Met The Founder Of Ethereum, VICE on HBO, Season 6 (Bonus Scene) || https://www.youtube.com/watch?v=eSPaNVYEWn8 || #blockchain || #til
1549 || Can You Solve Amazon's Hanging Cable Interview Question? || https://www.youtube.com/watch?v=l_ffdarcJiQ || #hr #math || 20180921
1536 || You Should Learn to Program: Christian Genco at TEDxSMU || https://www.youtube.com/watch?v=xfBWk4nw440 || #notag || 20181110
1513 || How the Internet Works in 5 Minutes || https://www.youtube.com/watch?v=7_LPdttKXPc || #network || 20180921
1512 || 8.02x - Lect 16 - Electromagnetic Induction, Faraday's Law, Lenz Law, SUPER DEMO || https://www.youtube.com/watch?v=nGQbA2jwkWI || #physics || #til
1511 || sqlmap: automatic SQL injection and database takeover tool || http://sqlmap.org/ || #security || 20200920
1509 || Quantum computing explained with a deck of cards | Dario Gil, IBM Research || https://www.youtube.com/watch?v=yy6TV9Dntlw || #notag || 20180922
1501 || machine-learning-for-software-engineers || https://github.com/ZuzooVn/machine-learning-for-software-engineers || #awesome #ml || 20180922
1493 || Advanced Algorithms (COMPSCI 224), Lecture 1 || https://www.youtube.com/watch?v=0JUN9aDxVmI || #courses || #til
1488 || What do programmers actually do? || https://www.youtube.com/watch?v=g4a7_HH9Wbg || #notag || 20180922
1480 || How Amazon Uses Explosive-Resistant Devices To Transfer Data To AWS || https://www.youtube.com/watch?v=H3_ZqnqLyVo || #aws || 20200830
1476 || Evolution Simulator (Part 1/4) || https://www.youtube.com/watch?v=GOFws_hhZs8 || #notag || #til
1466 || Удивительные примеры логики || https://www.youtube.com/watch?v=z5-EEkgnvAY || #math || 20180923
1465 || My First Line of Code: Linus Torvalds || https://www.youtube.com/watch?v=S5S9LIT-hdc || #notag || 20180924
1447 || Pascal's Triangle - Numberphile || https://www.youtube.com/watch?v=0iMtlus-afo || #math || #til
1443 || Genetic algorithm. Learning to jump over ball. || https://www.youtube.com/watch?v=Gl3EjiVlz_4 || #algorithms || #til
1431 || computer-science || https://github.com/ossu/computer-science || #awesome || 20180926
1429 || Gradient descent, how neural networks learn | Deep learning, chapter 2 || https://www.youtube.com/watch?v=IHZwWFHWa-w || #notag || 20180823
1424 || The Feigenbaum Constant (4.669) - Numberphile || https://www.youtube.com/watch?v=ETrYE4MdoLQ || #math || 20180925
1420 || What does genius look like in math? Where does it come from? (Dandelin spheres) || https://www.youtube.com/watch?v=pQa_tWZmlGs || #math || 20180925
1415 || public-apis || https://github.com/toddmotto/public-apis || #awesome || 20180925
1413 || VPN Software Solutions & Services For Business | OpenVPN || https://openvpn.net/ || #security || 20200920
1412 || How Deep Neural Networks Work || https://www.youtube.com/watch?v=ILsA4nyG7I0 || #neuralnetworks || 20180926
1405 || Best-websites-a-programmer-should-visit || https://github.com/sdmg15/Best-websites-a-programmer-should-visit || #awesome || 20180926
1388 || AI Robots Full 2018 Documentary ~ Taking Over The World || https://www.youtube.com/watch?v=y_HotWXkXy0 || #notag || 20180927
1387 || Fujitsu TS Mainboard Production Augsburg HD || https://www.youtube.com/watch?v=ylk6VMBLrvM || #hardware || #til
